url,isBlog,isWordpress,isBlogSpot,isUrlIncludeDate,isUrlIncludeDomainPostTitle,isUrlIncludeYearMonthPostTitle,isUrlIncludeDomainPostTitleNumbers,urlLen,numOfKeywords,isPrefixBlog,isMetaTagIncludeBlogKeyword,isUrlSuffixHTML,domainLen,pathNumberCount,lenOfPath
https://www.iu.edu/covid/campus-info/on-each-campus/bloomington/provost-letter-to-students.html,0,0,0,0,0,0,0,95,8304,0,0,1,10,0,5
https://www.rolex.com/watches/cosmograph-daytona/the-rolex-story.html,0,0,0,0,0,0,0,69,2318,0,0,1,13,0,3
https://www.parasut.com/blog/kucuk-olcekli-sirketlerde-calisan-motivasyonunu-artirmak-icin-7-oneri,0,0,0,0,0,0,0,98,18932,0,0,0,15,1,2
https://www.bbc.co.uk/sport/football/premier-league,0,0,0,0,0,0,0,51,129090,0,0,0,13,0,3
https://www.marmara.edu.tr/news/marmaracup-2022-basketbol-turnuvasi-basladi,0,0,0,0,0,0,0,75,15725,0,0,0,18,4,2
https://www.bbc.co.uk/news/localnews/2657578-Akeley/0,0,0,0,0,0,0,0,53,254800,0,0,0,13,8,4
https://www.iu.edu/life-at-iu/iupui.html,0,0,0,0,0,0,0,40,7506,0,0,1,10,0,2
https://www.bbc.co.uk/news/localnews/2657749-Acharacle/0,0,0,0,0,0,0,0,56,257891,0,0,0,13,8,4
https://www.bekaertdeslee.com/de/-/maintenance-chief,0,0,0,0,0,0,0,52,6937,0,0,0,21,0,3
https://www.rolex.com/buying-a-rolex.html,0,0,0,0,0,0,0,41,41623,0,0,1,13,0,1
https://www.bekaertdeslee.com/fr/-/customer-service,0,0,0,0,0,0,0,51,7172,0,0,0,21,0,3
https://www.rolex.com/world-of-rolex/rolex-and-cinema/datejust.html,0,0,0,0,0,0,0,67,50819,0,0,1,13,0,3
https://www.bbc.co.uk/news/localnews/2657670-Adlestrop/0,0,0,0,0,0,0,0,56,251812,0,0,0,13,8,4
https://getbootstrap.com/docs/5.2/utilities/text/,0,0,0,0,0,0,0,49,18549,0,0,0,16,2,4
https://www.bekaertdeslee.com/nl/-/sample-engineer,0,0,0,0,0,0,0,50,7894,0,0,0,21,0,3
https://ngkutahyaseramik.com.tr/urun/lavin-gri-beyaz-dekor-rektifiye-55012331r,0,0,0,0,0,0,0,78,5822,0,0,0,23,8,2
https://www.bekaertdeslee.com/zh/-/continuous-improvement-engineer,0,0,0,0,0,0,0,66,7140,0,0,0,21,0,3
https://ngkutahyaseramik.com.tr/urun/prestige-beyaz-rektifiye-55009308r,0,0,0,0,0,0,0,71,5822,0,0,0,23,8,2
https://www.iu.edu/degrees/bloomington/ba-in-astronomy-astrophysics/727/index.html,0,0,0,0,0,0,0,82,5673,0,0,1,10,3,5
https://www.rolex.com/about-rolex-watches/the-masters-of-fusion.html,0,0,0,0,0,0,0,68,51427,0,0,1,13,0,2
https://www.iu.edu/degrees/bloomington/mph-in-behavioral-social-community-health/638/index.html,0,0,0,0,0,0,0,95,5695,0,0,1,10,3,5
https://www.parasut.com/blog/sanatcilarin-vergi-yuku-artacak,0,0,0,0,0,0,0,60,16275,0,0,0,15,0,2
https://getbootstrap.com/docs/5.2/utilities/flex/,0,0,0,0,0,0,0,49,25004,0,0,0,16,2,4
https://www.iu.edu/about/index.html,0,0,0,0,0,0,0,35,7416,0,0,1,10,0,2
https://www.marmara.edu.tr/news/universitemiz-ogrencilerinin-basarisi-rektorumuz-tarafindan-takdir-edildi,0,0,0,0,0,0,0,105,14197,0,0,0,18,0,2
https://www.parasut.com/blog/ba-bs-formlari-hakkinda-bilmeniz-gerekenler,0,0,0,0,0,0,0,72,19262,0,0,0,15,0,2
https://www.parasut.com/blog/ticari-defterler-sirketlerin-hangi-defterleri-tutmasi-gerekir-1,0,0,0,0,0,0,0,92,16599,0,0,0,15,1,2
https://ngkutahyaseramik.com.tr/urun/city-fildisi-55010967,0,0,0,0,0,0,0,58,5822,0,0,0,23,8,2
https://www.parasut.com/blog/satis-teklifi-nedir-nasil-hazirlanir,0,0,0,0,0,0,0,65,18809,0,0,0,15,0,2
https://www.marmara.edu.tr/kampuste-yasam/yasam/spor-tesisleri,0,0,0,0,0,0,0,62,11505,0,0,0,18,0,3
https://ngkutahyaseramik.com.tr/urun/manhattan-dekor-rektifiye-55012512r,0,0,0,0,0,0,0,72,5822,0,0,0,23,8,2
https://www.marmara.edu.tr/news/katenazincir-sergisi-ziyaretcilerini-bekliyor,0,0,0,0,0,0,0,77,14314,0,0,0,18,0,2
https://www.rolex.com/watches/submariner/m126610ln-0001.html,0,0,0,0,0,0,0,60,60440,0,0,1,13,10,3
https://www.bbc.co.uk/news/localnews/2657836-Aberdalgie/0,0,0,0,0,0,0,0,57,205867,0,0,0,13,8,4
https://www.bbc.co.uk/sport/football/scottish,0,0,0,0,0,0,0,45,96327,0,0,0,13,0,3
https://www.iu.edu/about/leadership/president/speeches-statements/index.html,0,0,0,0,0,0,0,76,5891,0,0,1,10,0,5
https://getbootstrap.com/docs/5.2/examples/,0,0,0,0,0,0,0,43,10840,0,0,0,16,2,3
https://www.bekaertdeslee.com/de/sustainability/circular-economy,0,0,0,0,0,0,0,64,7972,0,0,0,21,0,3
https://www.parasut.com/blog/tahsilatlarinizi-verimli-yonetmenin-7-yolu,0,0,0,0,0,0,0,71,16439,0,0,0,15,1,2
https://www.ankara.edu.tr/dizin/atolyeler/saya-atolyesi-beypazari-myo,0,0,0,0,0,0,0,69,11163,0,0,0,17,0,3
https://www.ankara.edu.tr/dizin/myo/saglik-hizmetleri-meslek-yuksekokulu,0,0,0,0,0,0,0,72,11538,0,0,0,17,0,3
https://www.rolex.com/watches/pearlmaster/all-models.html,0,0,0,0,0,0,0,57,319225,0,0,1,13,0,3
https://www.rolex.com/watches/yacht-master/m226659-0004.html,0,0,0,0,0,0,0,60,59197,0,0,1,13,10,3
https://getbootstrap.com/docs/5.2/examples/,0,0,0,0,0,0,0,43,10840,0,0,0,16,2,3
https://www.bbc.co.uk/news/localnews/2657630-Aikton/0,0,0,0,0,0,0,0,53,253101,0,0,0,13,8,4
https://www.bbc.co.uk/news/localnews/2657586-Aith/0,0,0,0,0,0,0,0,51,211771,0,0,0,13,8,4
https://www.iu.edu/about/leadership/president/news-communications/written-by-whitten/2021/12-21-iu-drives-states-economic-development.html,0,0,0,1,0,1,0,138,6090,0,0,1,10,8,7
https://www.bekaertdeslee.com/nl/-/digital-manufacturing-engineer,0,0,0,0,0,0,0,65,7081,0,0,0,21,0,3
https://www.iu.edu/covid/campus-info/summer-2021-conference-event-guidance.html,0,0,0,0,0,0,0,79,7780,0,0,1,10,4,3
https://www.bbc.co.uk/news/localnews/2657871-Abbots%20Bickington/0,0,0,0,0,0,0,0,66,253109,0,0,0,13,10,4
https://www.ankara.edu.tr/kurumsal/kurul-ve-komisyonlar/ogrenci-komisyonlari/,0,0,0,0,0,0,0,77,11992,0,0,0,17,0,3
https://www.rolex.com/watch-care-and-service/the-rolex-servicing-procedure.html,0,0,0,0,0,0,0,79,53969,0,0,1,13,0,2
https://www.marmara.edu.tr/news/rektor-profdr-mustafa-kurttan-yeni-atanan-bashekime-ziyaret,0,0,0,0,0,0,0,91,14837,0,0,0,18,0,2
https://www.bekaertdeslee.com/nl/sustainability/circular-economy/transparent-circularity,0,0,0,0,0,0,0,88,10990,0,0,0,21,0,4
https://www.iu.edu/about/leadership/president/news-communications/written-by-whitten/2021/09-28-supporting-afghan-students-scholars-and-refugees.html,0,0,0,1,0,1,0,149,5913,0,0,1,10,8,7
https://www.rolex.com/watches/cosmograph-daytona/m116505-0017.html,0,0,0,0,0,0,0,66,60796,0,0,1,13,10,3
https://www.ankara.edu.tr/uluslararasi/uluslararasi-degisim-programlari/,0,0,0,0,0,0,0,72,11047,0,0,0,17,0,2
https://www.iu.edu/admissions/how-to-apply/iupuc.html,0,0,0,0,0,0,0,53,7232,0,0,1,10,0,3
https://ngkutahyaseramik.com.tr/urun/oris-beyaz-rektifiye-55012158r,0,0,0,0,0,0,0,67,5822,0,0,0,23,8,2
https://www.marmara.edu.tr/universite/genel/sendika,0,0,0,0,0,0,0,51,12086,0,0,0,18,0,3
https://getbootstrap.com/docs/5.2/customize/sass/,0,0,0,0,0,0,0,49,15823,0,0,0,16,2,4
https://www.bekaertdeslee.com/zh/about/innovation,0,0,0,0,0,0,0,49,10701,0,0,0,21,0,3
https://www.ankara.edu.tr/dizin/atolyeler/monte-atolyesi-beypazari-myo,0,0,0,0,0,0,0,70,11176,0,0,0,17,0,3
https://www.bbc.co.uk/news/localnews/2657550-Alderford/0,0,0,0,0,0,0,0,56,254340,0,0,0,13,8,4
https://akarelk.com/bagcilar-elektrikci,0,0,0,0,0,0,0,39,23718,0,0,0,11,0,1
https://www.bekaertdeslee.com/zh/-/technician-knitti-1,0,0,0,0,0,0,0,54,6898,0,0,0,21,1,3
https://www.ankara.edu.tr/dizin/Fakulteler/eczacilik-fakultesi,0,0,0,0,0,0,0,62,11743,0,0,0,17,0,3
https://www.bekaertdeslee.com/nl/-/sales-manager-bdcn,0,0,0,0,0,0,0,53,8216,0,0,0,21,0,3
https://ngkutahyaseramik.com.tr/urun/erva-lueks-kahve-bone-dekor-55012062,0,0,0,0,0,0,0,73,5822,0,0,0,23,8,2
https://www.marmara.edu.tr/news/gelecegin-sektorlerinde-kadin-istihdami-ve-is-yasam-dengesi-zirvesi-gerceklestirildi,0,0,0,0,0,0,0,116,16562,0,0,0,18,0,2
https://www.bekaertdeslee.com/fr/about/close-to-you,0,0,0,0,0,0,0,51,11527,0,0,0,21,0,3
https://getbootstrap.com/docs/5.2/layout/breakpoints/,0,0,0,0,0,0,0,53,13735,0,0,0,16,2,4
https://www.ankara.edu.tr/dizin/idari/basimevi-mueduerluegue,0,0,0,0,0,0,0,60,11628,0,0,0,17,0,3
https://getbootstrap.com/docs/5.2/examples/product/,0,0,0,0,0,0,0,51,1602,0,0,0,16,2,4
https://www.marmara.edu.tr/news/15-temmuz-derneginden-rektorumuze-ziyaret,0,0,0,0,0,0,0,73,14240,0,0,0,18,2,2
https://www.parasut.com/blog/patent-hakkinda-bilmeniz-gerek-on-iki-sey,0,0,0,0,0,0,0,70,17792,0,0,0,15,0,2
https://ngkutahyaseramik.com.tr/urun/perge-bone-55012236,0,0,0,0,0,0,0,56,5822,0,0,0,23,8,2
https://www.rolex.com/watches/day-date/m128238-0069.html,0,0,0,0,0,0,0,56,60130,0,0,1,13,10,3
https://www.rolex.com/watches/lady-datejust/m279174-0003.html,0,0,0,0,0,0,0,61,58485,0,0,1,13,10,3
https://www.marmara.edu.tr/news/kultur-ve-turizm-bakan-yardimcisi-ahmet-misbah-demircanin-rektorumuze-ziyareti,0,0,0,0,0,0,0,110,14424,0,0,0,18,0,2
https://www.bbc.co.uk/sport/football/league-cup,0,0,0,0,0,0,0,47,37238,0,0,0,13,0,3
https://www.bekaertdeslee.com/fr/-/customer-service-1,0,0,0,0,0,0,0,53,7071,0,0,0,21,1,3
https://www.marmara.edu.tr/news/haydi-marmara-hep-birlikte-kitap-okumaya,0,0,0,0,0,0,0,72,15675,0,0,0,18,0,2
https://www.iu.edu/about/leadership/president/news-communications/written-by-whitten/2022/02-08-black-history-month-inspires-us-to-shape-future.html,0,0,0,1,0,1,0,148,6040,0,0,1,10,8,7
https://ngkutahyaseramik.com.tr/urun/pegas-ceviz-55009606,0,0,0,0,0,0,0,57,7191,0,0,0,23,8,2
https://www.bekaertdeslee.com/en/products/technologies,0,0,0,0,0,0,0,54,14271,0,0,0,21,0,3
https://www.marmara.edu.tr/universite/yonetim/genel-sekreterlik,0,0,0,0,0,0,0,63,11513,0,0,0,18,0,3
https://getbootstrap.com/docs/5.2/examples/product/,0,0,0,0,0,0,0,51,1602,0,0,0,16,2,4
https://www.rolex.com/watches/datejust/m278278-0034.html,0,0,0,0,0,0,0,56,59716,0,0,1,13,10,3
https://www.marmara.edu.tr/news/yildiz-teknik-universitesi-rektorunun-tebrik-ziyareti,0,0,0,0,0,0,0,85,14680,0,0,0,18,0,2
https://www.rolex.com/watches/lady-datejust/m279171-0015.html,0,0,0,0,0,0,0,61,58494,0,0,1,13,10,3
https://www.iu.edu/degrees/bloomington/crt-in-biology-online/2645/index.html,0,0,0,0,0,0,0,76,5406,0,0,1,10,4,5
https://www.marmara.edu.tr/news/marmara-universitesi-turkiyat-arastirmalari-enstitusu-dogu-akdeniz-ve-kibris-sempozyumunu-gerceklestirdi,0,0,0,0,0,0,0,136,15450,0,0,0,18,0,2
https://www.bekaertdeslee.com/zh/-/sample-engineer,0,0,0,0,0,0,0,50,7881,0,0,0,21,0,3
https://ngkutahyaseramik.com.tr/urun/opak-bone-55011379,0,0,0,0,0,0,0,55,5822,0,0,0,23,8,2
https://www.parasut.com/blog/nasil-ise-alim-yapilir-ise-alim-araclari,0,0,0,0,0,0,0,69,16184,0,0,0,15,0,2
https://getbootstrap.com/docs/5.2/helpers/text-truncation/,0,0,0,0,0,0,0,58,10388,0,0,0,16,2,4
https://www.marmara.edu.tr/,0,0,0,0,0,0,0,27,17390,0,0,0,18,0,1
https://getbootstrap.com/docs/5.2/components/collapse/,0,0,0,0,0,0,0,54,15684,0,0,0,16,2,4
https://www.domain.com/wp-live,0,1,0,0,1,0,0,30,6437,0,0,0,14,0,1
https://www.parasut.com/blog/startuplarda-ekibin-vazgecilmez-uc-uyesi,0,0,0,0,0,0,0,69,16354,0,0,0,15,0,2
https://www.marmara.edu.tr/news/prof-dr-serap-helvaciyi-ebediyete-ugurladik,0,0,0,0,0,0,0,75,15931,0,0,0,18,0,2
https://getbootstrap.com/docs/5.2/customize/color/,0,0,0,0,0,0,0,50,13945,0,0,0,16,2,4
https://www.iu.edu/degrees/bloomington/mba-in-business-analytics/2649/index.html,0,0,0,0,0,0,0,80,5418,0,0,1,10,4,5
https://getbootstrap.com/docs/5.2/helpers/stretched-link/,0,0,0,0,0,0,0,57,13273,0,0,0,16,2,4
https://www.domain.com/help/article/value-added-tax-vat-for-european-union-e-u-customers-only,0,0,0,0,0,0,0,93,3251,0,0,0,14,0,3
https://www.ankara.edu.tr/dizin/Fakulteler/uygulamali-bilimler-fakultesi,0,0,0,0,0,0,0,72,11699,0,0,0,17,0,3
https://ngkutahyaseramik.com.tr/urun/marn-vizon-rektifiye-55013046r,0,0,0,0,0,0,0,67,5822,0,0,0,23,8,2
https://www.parasut.com/e-ihracat-faturasi,0,0,0,0,0,0,0,42,19440,0,0,0,15,0,1
https://www.ankara.edu.tr/dizin/koordinatorlukler/meslek-yueksekokullari-koordinatoerluegue,0,0,0,0,0,0,0,91,11365,0,0,0,17,0,3
https://www.bekaertdeslee.com/es/-/spontaneous-job-bdid,0,0,0,0,0,0,0,55,6712,0,0,0,21,0,3
https://ngkutahyaseramik.com.tr/urun/oris-bone-rektifiye-55012157r,0,0,0,0,0,0,0,66,5822,0,0,0,23,8,2
https://www.iu.edu/degrees/bloomington/bme-in-instrumental-string-bassoon/738/index.html,0,0,0,0,0,0,0,88,5577,0,0,1,10,3,5
https://ngkutahyaseramik.com.tr/urun/piramit-gri-55012141,0,0,0,0,0,0,0,57,5822,0,0,0,23,8,2
https://www.iu.edu/covid/campus-info/fall-2020-student-commitment-form.html,0,0,0,0,0,0,0,75,7685,0,0,1,10,4,3
https://www.parasut.com/blog/sean-x-yu-dan-mektup,0,0,0,0,0,0,0,49,18910,0,1,0,15,0,2
https://getbootstrap.com/docs/5.2/migration/,0,0,0,0,0,0,0,44,18389,0,0,0,16,2,3
https://ngkutahyaseramik.com.tr/urun/duval-beyaz-rektifiye-parlak-nano-55012916rn,0,0,0,0,0,0,0,81,7237,0,0,0,23,8,2
https://www.ankara.edu.tr/kategori/etkinlikler/,0,0,0,0,0,0,0,47,12136,0,0,0,17,0,2
https://getbootstrap.com/docs/5.2/about/team/,0,0,0,0,0,0,0,45,10485,0,0,0,16,2,4
https://getbootstrap.com/docs/5.2/forms/validation/,0,0,0,0,0,0,0,51,29638,0,0,0,16,2,4
https://getbootstrap.com/docs/5.2/forms/range/,0,0,0,0,0,0,0,46,12347,0,0,0,16,2,4
https://www.parasut.com/blog/grow-my-store-nedir-ne-ise-yarar,0,0,0,0,0,0,0,61,16441,0,0,0,15,0,2
https://www.bbc.co.uk/news/localnews/2657678-Addington/0,0,0,0,0,0,0,0,56,253402,0,0,0,13,8,4
https://www.domain.com/help/article/wp-essential-hosting-renewal-prices,0,1,0,0,0,0,0,71,6878,0,0,0,14,0,3
https://getbootstrap.com/docs/5.2/helpers/clearfix/,0,0,0,0,0,0,0,51,10662,0,0,0,16,2,4
https://ngkutahyaseramik.com.tr/urun/prestige-beyaz-lueks-dekor-rektifiye-55009367r,0,0,0,0,0,0,0,83,5822,0,0,0,23,8,2
https://www.ankara.edu.tr/dizin/akademik_kazilar/magnesia-antik-kenti,0,0,0,0,0,0,0,69,11788,0,0,0,17,0,3
https://www.bbc.co.uk/news/localnews/2657874-Abbey%20Saint%20Bathans/0,0,0,0,0,0,0,0,70,254872,0,0,0,13,12,4
https://www.bbc.co.uk/news/localnews/2657698-Acrefair/0,0,0,0,0,0,0,0,55,249493,0,0,0,13,8,4
https://ngkutahyaseramik.com.tr/urun/calacatta-mat-rektifiye-55011745r,0,0,0,0,0,0,0,70,5822,0,0,0,23,8,2
https://www.rolex.com/watches/lady-datejust/m279178-0030.html,0,0,0,0,0,0,0,61,58473,0,0,1,13,10,3
https://www.parasut.com/fatura-takip-programi,0,0,0,0,1,0,0,45,18714,0,0,0,15,0,1
https://www.rolex.com/watches/day-date/m228349rbr-0040.html,0,0,0,0,0,0,0,59,60187,0,0,1,13,10,3
https://www.ankara.edu.tr/dizin/Fakulteler/siyasal-bilgiler-fakultesi,0,0,0,0,0,0,0,69,11608,0,0,0,17,0,3
https://ngkutahyaseramik.com.tr/urun/mona-buz-gri-55010280,0,0,0,0,0,0,0,58,7255,0,0,0,23,8,2
https://www.marmara.edu.tr/akademik/egitim-merkezleri,0,0,0,0,0,0,0,53,11045,0,0,0,18,0,2
https://getbootstrap.com/docs/5.2/components/dropdowns/,0,0,0,0,0,0,0,55,48843,0,0,0,16,2,4
https://ngkutahyaseramik.com.tr/urun/pasifik-marine-rektifiye-parlak-55009860rn,0,0,0,0,0,0,0,79,5822,0,0,0,23,8,2
https://www.rolex.com/watches/datejust.html,0,0,0,0,0,0,0,43,59986,0,0,1,13,0,2
https://www.marmara.edu.tr/universite/kurul-ve-komisyonlar/kurullar,0,0,0,0,0,0,0,67,18835,0,0,0,18,0,3
https://www.marmara.edu.tr/news/marmara-universitesi-dis-hekimligi-ogrencileri-onluk-giyme-toreni-gerceklestirildi,0,0,0,0,0,0,0,114,15428,0,0,0,18,0,2
https://www.domain.com/help/article/renewal-pricing-ssls,0,0,0,0,0,0,0,56,6878,0,0,0,14,0,3
https://getbootstrap.com/docs/5.2/extend/approach/,0,0,0,0,0,0,0,50,11552,0,0,0,16,2,4
https://www.iu.edu/degrees/bloomington/ms-in-business-analytics-online/409/index.html,0,0,0,0,0,0,0,85,5572,0,0,1,10,3,5
https://www.marmara.edu.tr/news/ogretim-uyemiz-prof-dr-ali-satan-ataturk-kultur-dil-ve-tarih-yuksek-kurumu-bilim-kuruluna-tekrar-atandi,0,0,0,0,0,0,0,135,14232,0,0,0,18,0,2
https://getbootstrap.com/docs/5.2/helpers/position/,0,0,0,0,0,0,0,51,11328,0,0,0,16,2,4
https://www.ankara.edu.tr/kategori/etkinlikler/spor/,0,0,0,0,0,0,0,52,11650,0,0,0,17,0,3
https://www.iu.edu/admissions/how-to-apply/south-bend.html,0,0,0,0,0,0,0,58,7337,0,0,1,10,0,3
https://getbootstrap.com/docs/5.2/examples/modals/,0,0,0,0,0,0,0,50,2845,0,0,0,16,2,4
https://www.parasut.com/blog/sgk-hizmet-dokumu-nedir-ne-ise-yarar,0,0,0,0,0,0,0,65,16199,0,0,0,15,0,2
https://www.marmara.edu.tr/hizmetler/hastaneler,0,0,0,0,0,0,0,47,10991,0,0,0,18,0,2
https://ngkutahyaseramik.com.tr/urun/elis-bone-55010430,0,0,0,0,0,0,0,55,7236,0,0,0,23,8,2
https://www.ankara.edu.tr/dizin/idari/doener-sermaye-saymanlik-mueduerluegue,0,0,0,0,0,0,0,76,11194,0,0,0,17,0,3
https://www.ankara.edu.tr/kategori/etkinlikler/konferans/,0,0,0,0,0,0,0,57,12170,0,0,0,17,0,3
https://ngkutahyaseramik.com.tr/urun/opal-gri-rektifiye-parlak-nano-55012937rn,0,0,0,0,0,0,0,78,7311,0,0,0,23,8,2
https://akarelk.com/platform/f/neden-biz,0,0,0,0,0,0,0,40,18459,0,1,0,11,0,3
https://ngkutahyaseramik.com.tr/urun/perge-kahve-rektifiye-55012192r,0,0,0,0,0,0,0,68,5822,0,0,0,23,8,2
https://www.bbc.co.uk/news/localnews/2657691-Acton%20Round/0,0,0,0,0,0,0,0,60,250914,0,0,0,13,10,4
https://www.iu.edu/covid/testing/contact-tracing.html,0,0,0,0,0,0,0,53,7074,0,0,1,10,0,3
https://www.rolex.com/about-rolex-watches/a-watch-like-me.html,0,0,0,0,0,0,0,62,54541,0,0,1,13,0,2
https://www.ankara.edu.tr/dizin/idari/idari-ve-mali-isler-daire-baskanligi,0,0,0,0,0,0,0,74,11200,0,0,0,17,0,3
https://www.marmara.edu.tr/news/alman-dili-ve-edebiyati-bolumu-ile-isvicre-konsoloslugunun-edebiyat-etkinligi-duzenlendi,0,0,0,0,0,0,0,120,14708,0,0,0,18,0,2
https://ngkutahyaseramik.com.tr/urun/atlantis-rektifiye-parlak-nano-55012995rn,0,0,0,0,0,0,0,78,7297,0,0,0,23,8,2
https://www.marmara.edu.tr/news/yuksekogretimde-ayakkabi-muhendisligi-ve-mesleki-egitim-vizyon-calistayi-duzenlendi,0,0,0,0,0,0,0,115,14465,0,0,0,18,0,2
https://www.parasut.com/blog/limited-ve-anonim-sirketlerde-adres-degisikligi-nasil-yapilir,0,0,0,0,0,0,0,90,19112,0,0,0,15,0,2
https://ngkutahyaseramik.com.tr/urun/erva-bone-55012001,0,0,0,0,0,0,0,55,7236,0,0,0,23,8,2
https://www.parasut.com/blog/internet-uzerinden-gelir-elde-edenlere-vergi-uygulamasi,0,0,0,0,0,0,0,84,18660,0,0,0,15,0,2
https://www.bbc.co.uk/news/localnews/2657613-Airdrie/0,0,0,0,0,0,0,0,54,256650,0,0,0,13,8,4
https://ngkutahyaseramik.com.tr/urun/dolmen-cotto-rektifiye-55012955r,0,0,0,0,0,0,0,69,5822,0,0,0,23,8,2
https://www.bbc.co.uk/sport/football/champions-league,0,0,0,0,0,0,0,53,37748,0,0,0,13,0,3
https://www.bekaertdeslee.com/fr/-/spontaneous-job-bdid,0,0,0,0,0,0,0,55,6712,0,0,0,21,0,3
https://www.ankara.edu.tr/dizin/Fakulteler/ziraat-fakultesi,0,0,0,0,0,0,0,59,11921,0,0,0,17,0,3
https://www.parasut.com/blog/girisimcinin-muhasebe-takvimi,0,0,0,0,0,0,0,58,16359,0,0,0,15,0,2
https://www.marmara.edu.tr/news/yok-baskanimiz-prof-dr-erol-ozvardan-universitemize-ziyaret,0,0,0,0,0,0,0,91,14519,0,0,0,18,0,2
https://www.ankara.edu.tr/kurumsal/tanitim/,0,0,0,0,0,0,0,43,11435,0,0,0,17,0,2
https://www.parasut.com/blog/kanunen-kabul-edilmeyen-giderler,0,0,0,0,0,0,0,61,16496,0,0,0,15,0,2
https://www.bbc.co.uk/news/localnews/2657715-Achnastank/0,0,0,0,0,0,0,0,57,255997,0,0,0,13,8,4
https://www.bbc.co.uk/news/localnews/2657870-Abbots%20Bromley/0,0,0,0,0,0,0,0,63,250651,0,0,0,13,10,4
https://www.rolex.com/watches/oyster-perpetual/m124300-0001.html,0,0,0,0,0,0,0,64,59584,0,0,1,13,10,3
https://www.bbc.co.uk/news/localnews/6947758-Acklam%20Wold/0,0,0,0,0,0,0,0,60,253500,0,0,0,13,10,4
https://www.iu.edu/about/leadership/president/news-communications/subscription.html,0,0,0,0,0,0,0,83,5303,0,0,1,10,0,5
https://getbootstrap.com/docs/5.2/about/overview/,0,0,0,0,0,0,0,49,10438,0,0,0,16,2,4
https://www.bbc.co.uk/sport/swimming,0,0,0,0,0,0,0,36,52688,0,0,0,13,0,2
https://www.rolex.com/about-rolex-watches/2013-2019.html,0,0,0,0,0,0,0,56,49911,0,0,1,13,8,2
https://www.iu.edu/impact/alumni.html,0,0,0,0,0,0,0,37,6570,0,0,1,10,0,2
https://www.bbc.co.uk/sport/football/teams/manchester-united,0,0,0,0,0,0,0,60,46136,0,0,0,13,0,4
https://www.ankara.edu.tr/dizin/idari/strateji-gelistirme-daire-baskanligi,0,0,0,0,0,0,0,74,11223,0,0,0,17,0,3
https://ngkutahyaseramik.com.tr/urun/alkazar-karbon-rektifiye-parlak-nano-55010685rn,0,0,0,0,0,0,0,84,7290,0,0,0,23,8,2
https://www.bekaertdeslee.com/fr/contact,0,0,0,0,0,0,0,40,9891,0,0,0,21,0,2
https://www.marmara.edu.tr/news/teknoloji-fakultesi-ogretim-uyelerimizin-tubitak-1001-basarisi,0,0,0,0,0,0,0,94,14530,0,0,0,18,4,2
https://www.ankara.edu.tr/dizin/merkezler/oelcme-ve-degerlendirme-uygulama-ve-arastirma-merkezi,0,0,0,0,0,0,0,95,12166,0,0,0,17,0,3
https://www.ankara.edu.tr/dizin/koordinatorlukler/toplumsal-katki-koordinatoerluegue,0,0,0,0,0,0,0,84,11563,0,0,0,17,0,3
https://ngkutahyaseramik.com.tr/urun/falez-bone-rektifiye-55012960r,0,0,0,0,0,0,0,67,7278,0,0,0,23,8,2
https://www.rolex.com/about-rolex-watches/dials.html,0,0,0,0,0,0,0,52,53704,0,0,1,13,0,2
https://www.ankara.edu.tr/kurumsal/kurul-ve-komisyonlar/arastirma-stratejileri-koordinasyon-kurulu/,0,0,0,0,0,0,0,99,10186,0,0,0,17,0,3
https://www.bbc.co.uk/news/localnews/2657562-Aldbourne/0,0,0,0,0,0,0,0,56,252752,0,0,0,13,8,4
https://www.iu.edu/degrees/bloomington/bme-in-general-music-bassoon/737/index.html,0,0,0,0,0,0,0,82,5660,0,0,1,10,3,5
https://www.rolex.com/watch-care-and-service/servicelocator.html,0,0,0,0,0,0,0,64,42805,0,0,1,13,0,2
https://www.bbc.co.uk/news/localnews/2657687-Adbaston/0,0,0,0,0,0,0,0,55,250634,0,0,0,13,8,4
https://www.bekaertdeslee.com/de/-/spontaneous-job-application,0,0,0,0,0,0,0,62,6714,0,0,0,21,0,3
https://www.ankara.edu.tr/dizin/merkezler/bilgi-yoenetim-sistemleri-belgelendirme-ve-bilgi-guevenligi-merkezi,0,0,0,0,0,0,0,109,12407,0,0,0,17,0,3
https://www.marmara.edu.tr/news/yay-yuka-platformu-projesi-acilis-toplantisi-gerceklestirildi,0,0,0,0,0,0,0,93,14768,0,0,0,18,0,2
https://getbootstrap.com/docs/5.2/components/navbar/,0,0,0,0,0,0,0,52,41462,0,0,0,16,2,4
https://www.rolex.com/about-rolex-watches/oyster-case.html,0,0,0,0,0,0,0,58,52204,0,0,1,13,0,2
https://www.rolex.com/search.html,0,0,0,0,0,0,0,33,2105,0,0,1,13,0,1
https://www.bekaertdeslee.com/de/about/innovation,0,0,0,0,0,0,0,49,10710,0,0,0,21,0,3
https://www.parasut.com/blog/ikale-sozlesmesi-kapsaminda-odenen-tazminatlardan-kesilen-gelir-vergisi,0,0,0,0,0,0,0,100,18546,0,0,0,15,0,2
https://ngkutahyaseramik.com.tr/urun/palermo-antrasit-rektifiye-55011767r,0,0,0,0,0,0,0,73,5822,0,0,0,23,8,2
